y,age,educ,female,exp,yl1,yl2,yl3,yp1,yp2,owage2,owage1
2.412864,46,12,0,28,2.297531,2.418474,2.436274,2.437108,2.217569,2.20944127,1.516492151
2.448019,46,12,0,28,2.688981,2.810509,2.75486,2.993209,2.64921,2.722522817,2.592315894
1.450039,42,6,0,30,2.326771,1.971663,1.877297,1.526163,1.491014,1.519916619,1.641021315
1.77042,42,9,0,27,2.028957,2.009628,2.018262,1.684325,1.741451,2.02680829,2.204441793
2.713054,51,16,1,29,2.341402,2.253119,2.276819,2.870676,2.151929,2.217318345,2.249717952
1.923019,44,12,1,26,1.973821,1.381077,1.345883,1.905649,1.89712,2.133794526,1.00991792
1.369209,42,6,0,30,1.751766,1.782575,1.766302,1.360801,1.455287,1.532005908,1.604650154
1.492077,42,9,0,27,2.048434,2.021218,2.018105,1.400767,1.444242,1.889456113,2.109026136
1.475157,42,9,0,27,1.299921,1.452596,1.380267,1.414561,1.544899,1.547713859,1.556643108
1.606468,42,6,0,30,1.359857,1.666124,1.698624,1.581092,1.735688,1.882988686,1.414810195
1.122957,39,6,1,27,1.117781,1.174136,1.188352,1.107239,1.100639,1.130071531,1.323362268
1.566491,42,6,0,30,1.522095,1.682457,1.620359,1.467906,1.356011,1.54770691,1.556481809
1.646841,41,6,1,29,1.560171,1.456025,1.415035,1.61834,1.596859,1.547700797,1.419746681
1.664845,40,6,0,28,1.651613,1.646863,1.647221,1.645941,1.666703,2.076922492,1.596069337
2.82487,45,16,0,23,2.810948,2.75084,2.687795,2.937704,2.943884,2.160711615,1.371205888
1.681066,42,6,0,30,1.711666,1.734365,1.652487,1.880918,1.855318,1.141724385,1.337609156
2.414462,45,12,1,27,2.297092,2.296023,2.318806,2.424128,2.454284,2.364953934,2.319600384
1.859738,42,6,0,30,1.648536,1.766098,1.804223,1.864643,1.860685,1.878875245,1.714764345
1.535471,42,6,1,30,1.481165,1.538124,1.400564,1.689144,1.539668,1.54770927,1.556511524
1.574831,42,6,0,30,1.959733,2.00381,1.871355,1.235638,1.243638,1.137249752,1.731403292
1.569144,40,6,1,28,1.159675,1.331048,1.391091,1.272934,1.150484,1.547706708,1.556744928
1.134217,41,6,1,29,1.232103,1.267051,1.108577,1.103616,1.127707,1.61039117,1.096059789
2.482668,43,12,1,25,2.490839,2.480778,2.428569,2.50334,2.54777,2.947589177,2.646316609
1.067548,43,9,1,28,1.061088,1.058584,1.055048,1.070673,1.148443,1.374011037,1.03141128
1.238147,39,6,0,27,1.334705,1.158016,1.351894,1.345886,1.35933,1.44086393,1.315281953
0.8949937,42,6,1,30,0.9098005,0.9891908,0.7887472,0.8978316,0.955956,0.979832054,1.002558389
1.627038,42,9,1,27,1.330154,1.333641,1.243814,1.475669,1.52655,1.547702304,1.556621159
1.970717,40,6,0,28,1.967126,1.976696,1.950725,1.946017,2.165174,1.768507964,1.709139224
1.454172,38,6,1,26,1.564727,1.563595,1.546602,1.493549,1.525315,1.547715455,1.556450858
0.8460526,42,6,1,30,1.099609,1.002831,1.186804,1.18083,1.074515,1.443526554,1.077213921
0.9770244,38,6,1,26,1.39125,1.323278,1.023635,1.241035,1.27646,1.085383563,1.290666919
1.511525,38,12,0,20,1.505134,1.502667,1.503417,1.609737,1.589931,1.547711092,1.556494123
1.694059,44,9,0,29,1.661913,1.704589,1.765486,1.690951,1.716583,1.395308437,1.54932568
1.603001,42,9,0,27,1.385046,1.450181,1.403088,1.442922,1.477204,1.547704133,1.556581307
1.104584,41,6,0,29,1.663232,1.468472,1.495814,1.155873,1.27961,1.491587525,1.734270807
1.371586,45,9,1,30,1.476534,1.534229,1.449032,1.360801,1.360394,1.613580158,1.584890577
1.934534,42,9,0,27,2.099577,1.968128,1.920531,1.822499,1.845626,1.80878841,1.518222694
1.257784,43,9,1,28,1.211574,1.237856,1.215185,1.344931,1.311706,1.360232133,1.081667716
0.8930688,42,6,1,30,1.013692,1.045008,0.9535756,0.9893585,1.100537,1.309651678,1.027030813
2.922667,44,16,0,22,2.696533,2.694314,2.633635,3.056879,3.051819,2.26782508,2.102939545
1.599223,45,12,1,27,1.490986,1.645695,1.678195,1.568623,1.543923,1.286227981,1.65716564
2.000792,42,6,0,30,1.539287,1.563659,1.586359,2.082221,1.563303,1.394759159,1.591829515
1.428594,40,6,0,28,1.834936,1.856385,1.818272,1.434666,1.442922,1.486391277,1.93122025
1.152407,40,6,0,28,1.144167,1.158914,1.164101,1.029726,1.182589,1.450833698,1.325867397
1.98986,39,6,0,27,2.000729,1.99387,2.090124,1.969274,2.477708,1.820925066,1.970811507
1.113646,41,6,0,29,1.136346,1.160046,1.192546,1.081371,1.225565,1.261406254,1.281469474
1.095584,38,6,0,26,1.114014,1.136714,1.160414,1.097091,1.344492,1.276693018,1.202289962
1.356989,37,6,0,25,1.117117,0.7453849,1.197083,1.289948,1.30702,1.369048333,1.231797256
1.559484,40,6,0,28,1.603961,1.639745,1.66911,1.667793,0.9614154,1.466805373,1.493123577
1.043679,31,6,1,19,0.9773112,1.016968,1.020793,1.049345,0.9977188,1.113256108,1.011081078
1.418034,34,9,1,19,0.8532302,1.289842,1.709355,1.267158,1.374024,1.547718205,1.556967408
1.325159,39,6,0,27,1.161041,1.076357,1.08318,1.373078,1.446709,1.373596538,1.024394367
1.767389,38,9,1,23,1.512917,1.541481,1.41998,1.753929,1.79662,1.840235588,1.451381426
2.878185,49,16,0,27,2.7082,2.666916,2.529172,2.847329,2.828812,1.954788906,1.867731449
1.772471,38,6,0,26,1.765488,1.788188,1.795802,1.730579,1.704599,1.884307657,1.801970808
2.452632,47,12,0,29,2.511183,2.535094,2.401469,2.442108,2.463484,1.833194199,1.72607012
1.528717,40,6,0,28,1.990088,1.964462,1.958581,1.779899,1.968768,1.19485741,2.109112527
1.358861,42,6,1,30,1.401112,1.424132,1.446082,1.401152,1.419885,1.447289467,1.411386855
1.463871,42,12,1,24,1.424827,1.448527,1.234078,1.453287,1.443716,1.212221026,1.307389528
1.954385,39,6,0,27,1.969876,1.710605,1.604572,1.973599,2.164585,1.61879379,1.229653101
3.624059,48,16,0,26,3.526642,3.459502,3.23474,3.678594,3.65882,2.742680934,2.547829584
1.779571,39,6,0,27,1.992576,2.015276,1.818388,2.03326,2.011438,1.723640757,1.811357226
1.365598,41,6,0,29,1.28598,1.329783,1.341585,1.515792,1.594295,1.373531471,1.432730232
1.20595,43,12,1,25,1.656146,1.691066,1.723566,1.619403,1.773693,1.544758789,1.433229809
2.544827,40,12,0,22,2.438127,2.471606,2.463292,2.4378,2.510154,1.547632479,1.555816765
1.168925,38,9,0,23,1.111408,1.103786,1.105354,1.085441,1.103783,1.413050299,1.195852999
1.845554,37,6,0,25,1.405647,1.428347,1.581337,1.820854,2.079928,1.440920169,1.317597413
1.650487,48,12,0,30,1.490211,1.493103,1.515688,1.636988,1.618787,1.252033905,1.404058023
1.177276,36,6,1,24,1.056219,1.05335,1.054946,1.182428,1.257899,1.373834483,1.031591614
0.9800949,35,6,1,23,1.038914,1.058366,1.056884,1.06136,1.14153,1.374151749,1.03223254
2.158625,39,6,0,27,1.547486,1.618976,1.564558,2.035197,1.658725,1.969421898,1.442537864
1.913003,38,12,0,20,1.894832,1.817765,1.810017,2.012681,2.063987,2.169091431,1.965511133
1.728206,41,12,1,23,1.728574,1.677846,1.657546,1.768364,1.84159,1.837708185,1.520635577
3.505053,44,16,0,22,3.48906,3.470116,3.502616,3.571283,3.849768,2.008640618,2.115536374
2.177114,37,16,1,15,1.847059,1.71594,1.85474,2.399167,2.336927,1.477435852,1.224188196
2.821772,42,16,1,20,2.432838,2.375145,2.363688,2.713054,2.688354,1.809769976,2.312876581
1.028856,38,12,1,20,1.412683,1.345411,1.422363,1.062794,1.127707,1.472078176,1.40109723
1.873293,35,6,0,23,1.956613,1.98407,1.824469,1.860649,1.846243,1.874373385,1.898965822
1.625881,39,12,1,21,1.339515,1.657583,1.567368,1.573675,1.603468,1.580472212,1.547724178
2.493921,40,12,0,22,2.345603,2.377057,2.394899,2.472711,2.505399,2.4814527,2.393299538
1.403894,38,6,1,26,0.9938589,1.025339,1.032849,1.257073,1.225135,1.340225826,1.163822018
1.406731,38,6,0,26,1.477951,1.609794,1.632494,1.458782,1.496109,1.5566884,1.674182412
1.855976,36,6,0,24,1.7018,1.724501,1.748201,1.831276,1.9009,1.667251291,1.59832843
1.798888,37,12,0,19,1.836115,1.700687,1.698846,1.893158,2.283354,1.756660769,2.36607144
1.65553,38,6,0,26,1.566024,1.638647,1.418855,1.639991,1.671742,1.356404697,1.429839892
2.003515,38,9,0,23,1.809242,1.832942,1.865442,1.969325,1.985189,2.407525814,1.761521224
1.102633,39,6,1,27,1.101614,1.108201,1.103389,1.102107,1.136424,1.282564497,1.295420731
3.011006,40,12,0,22,2.51065,2.44485,2.450718,2.979411,2.956854,1.668412277,2.285689895
1.561913,38,9,0,23,1.558628,1.552949,1.55497,1.554692,1.548913,1.373215598,1.317491169
1.261238,38,6,1,26,1.657502,1.568982,1.522046,1.235638,1.243638,1.079740343,1.734326222
1.477799,41,9,1,26,1.5799,1.507213,1.571806,1.577285,1.587776,1.547713658,1.556439842
1.518468,40,12,1,22,1.7472,1.78704,1.815266,1.503818,1.574548,1.519184496,1.578252667
1.310587,36,6,0,24,1.360876,1.428869,1.461359,1.279249,1.409394,1.254051491,1.30458493
1.710052,38,6,0,26,1.700917,1.671733,1.600217,1.684714,1.664692,1.468549538,1.258976101
1.451452,37,9,0,22,1.134217,1.156916,1.136058,1.460637,1.446709,1.455665761,1.221637061
1.258202,35,6,0,23,1.755812,1.797732,1.801536,1.103616,1.246124,1.184863891,1.289781689
2.687531,38,9,0,23,1.886268,1.908968,1.840445,2.472187,2.484106,2.40891741,1.646215495
1.163016,42,12,1,24,1.534721,1.499998,1.520271,1.20096,1.449856,1.207966409,1.396892458
1.875552,43,16,1,21,2.061579,2.071353,2.071051,1.849952,1.886467,1.383679941,1.434722076
1.44821,39,6,1,27,1.351861,1.370249,1.255532,1.414561,1.481088,1.547715909,1.5566054
1.115545,36,6,0,24,1.150459,1.916049,1.085697,1.348944,1.317424,1.215816046,1.204185523
2.589667,37,12,0,19,2.429095,2.449837,2.338253,2.603644,2.634967,2.947015968,2.877874901
1.20669,38,6,0,26,1.198927,1.791166,1.813866,1.312599,1.403994,1.193380948,1.6167715
1.345975,41,6,0,29,1.257486,1.30696,1.308427,1.565635,1.419399,1.359581084,1.409023917
1.600437,38,12,1,20,1.491889,1.493719,1.522766,1.479527,1.544899,1.547704328,1.556503739
1.543161,36,6,0,24,1.539682,1.595171,1.559053,1.591175,1.582768,1.331630701,1.48004751
1.65836,35,6,0,23,1.734888,1.760615,1.783315,1.654348,1.651402,1.393216524,1.376875758
2.004072,39,12,0,21,2.095841,2.045342,1.845051,2.037491,2.090741,1.54767362,1.556065266
1.274326,41,6,0,29,1.24236,1.288663,1.293774,1.274203,1.284303,1.2626506,1.19767212
0.9738463,33,6,1,21,0.9843855,1.013088,1.020866,1.005111,0.980514,1.098647982,1.095325707
0.9292631,40,6,1,28,1.36582,1.220473,1.242652,0.9163976,0.9699349,1.07888514,1.254503104
1.455656,42,9,1,27,1.268746,1.345382,1.225498,1.448234,1.476396,1.547715342,1.556665742
1.591641,43,9,1,28,1.575627,1.599327,1.593101,1.691403,1.649511,1.780428927,1.705196563
1.063724,34,6,1,22,1.125281,1.185234,1.212516,1.22607,1.288063,1.690422832,1.225240275
1.341281,36,6,1,24,1.365981,1.396581,1.419281,1.353421,1.390749,1.293298636,1.469132857
1.566491,36,6,1,24,1.457988,1.504008,1.399624,1.497339,1.540039,1.54770691,1.556528351
1.579327,45,9,0,30,1.566997,1.514022,1.48806,1.572617,1.615373,1.47289089,1.367859671
1.446399,34,6,1,22,1.501133,1.506031,1.123831,1.406731,1.431753,1.533593503,1.515111131
1.484382,39,6,1,27,1.198927,1.229527,1.029083,1.652153,1.660153,1.366007916,0.970594076
2.35985,48,16,0,26,1.506411,1.537279,1.559979,2.33425,2.34225,1.770561009,1.457966314
0.9413627,38,6,0,26,1.630709,1.592464,1.582184,1.111232,1.163151,1.207468362,1.455959035
1.676853,35,6,0,23,1.837571,2.395442,1.549777,1.664479,1.693063,1.698616738,1.668723753
2.580673,41,12,0,23,2.223006,2.246706,2.279206,2.611885,2.655651,2.541069727,2.42811341
1.772471,34,12,0,16,2.236156,1.632902,1.596032,1.730579,1.722171,1.884307657,1.790863599
1.8892,40,16,1,18,2.01881,1.931855,1.853514,1.841311,1.866188,2.100875886,1.511828669
2.014643,38,6,0,26,1.080796,1.132135,1.155835,1.989943,1.964343,1.825653746,1.140484755
2.030254,45,12,0,27,1.613799,1.575324,1.599024,1.753871,1.752988,1.282662246,1.488192377
1.180751,37,6,1,25,0.9466146,1.001613,0.9993119,1.084914,1.111783,1.520863559,1.057340415
1.371586,40,9,1,25,1.476534,1.524426,1.524145,1.611789,1.598009,1.613580158,1.584890577
1.029726,39,6,1,27,0.9870827,1.017683,0.9777898,1.071157,1.117074,1.153413929,1.038108209
1.098353,35,6,1,23,1.139764,1.143577,1.056996,1.055953,1.166645,1.129736456,1.073500615
1.650554,33,6,1,21,1.756721,1.764423,1.78868,1.735997,1.761824,1.63909999,1.413928119
2.014643,38,6,0,26,1.163411,1.186111,1.209811,2.112546,2.086946,1.825653746,1.132223255
1.357686,37,6,0,25,1.798522,1.736283,1.818687,1.622482,1.620901,1.351497699,1.951825704
1.057179,38,6,1,26,1.047988,1.058584,1.062073,1.066952,1.148443,1.37402772,1.031896465
2.074395,38,6,0,26,1.932624,1.696213,1.39463,1.937578,1.867796,1.65739832,1.381874843
1.09479,36,6,1,24,1.103616,1.097553,1.095041,1.092537,1.156627,1.456752947,1.196274209
1.274326,32,6,0,20,1.24236,1.288663,1.293774,1.274203,1.284303,1.2626506,1.19767212
1.365598,37,6,1,25,1.47518,1.486168,1.647041,1.364308,1.393494,1.282333064,1.295319846
2.401107,47,12,1,29,2.391632,2.377896,2.393933,2.407914,1.421386,2.948026111,2.646609039
3.865462,42,16,0,20,3.564622,3.424737,3.452963,3.930101,3.28146,1.546168432,2.406090643
1.317114,35,6,0,23,1.247728,1.223157,1.278175,1.347416,1.330948,1.283747339,1.184434015
2.094147,37,12,0,19,2.225538,2.428569,2.032091,2.174994,2.084699,1.648265528,2.108763906
1.261238,37,9,0,22,1.677056,1.665531,1.644049,1.148627,1.156627,1.305378091,1.797919227
1.70778,37,6,0,25,1.523642,1.530304,1.427796,1.713941,1.704748,1.827194599,1.555691432
1.413788,35,6,1,23,1.447206,1.43728,1.45998,1.237937,1.273647,1.392457673,1.469221711
2.363005,36,16,1,14,2.265079,2.296944,2.240601,2.273338,2.313323,1.547646312,1.555942398
1.455681,42,6,0,30,1.622575,1.611437,1.572794,1.401,1.415929,1.439196605,1.5311113
1.817313,34,6,0,22,1.810398,1.832942,1.811953,1.856918,1.761672,1.766668439,1.675850188
1.180604,34,6,1,22,1.203304,1.227004,1.367558,1.14859,1.271188,1.205270858,1.203698769
2.002608,40,12,0,22,2.671982,2.724722,2.729162,1.927745,1.862828,1.529080395,1.606794532
1.041376,37,6,1,25,1.117177,1.195554,1.228054,1.219122,1.288063,1.690518849,1.225848075
1.537824,34,6,1,22,1.393909,1.29741,1.406744,1.497339,1.452252,1.547709091,1.556574873
1.368915,34,6,0,22,1.614815,1.587051,1.575143,1.563217,1.566008,1.484813364,1.427791468
1.639159,38,12,1,20,1.435241,1.417356,1.427153,1.625901,1.641103,1.448809297,1.5331968
1.810306,35,9,0,20,1.295888,1.352227,1.374927,1.81599,1.848642,1.376005956,1.247981441
1.801623,43,9,0,28,2.636173,2.114766,2.136445,1.872215,1.880215,1.825679122,1.830166926
2.06475,40,12,1,22,2.042417,2.039536,2.033713,2.060148,2.057855,1.815486048,1.662552979
1.213685,41,6,1,29,1.024573,1.055173,1.060681,1.209453,1.264509,1.71157039,1.155251887
1.228254,35,6,0,23,1.252516,0.9230595,0.921862,1.217495,1.196541,1.445316486,1.239024294
1.787242,38,6,0,26,1.675321,1.847773,1.690766,1.68949,1.777773,1.547690116,1.556370566
1.391027,37,6,0,25,1.457741,1.443598,1.377929,1.462689,1.422506,1.476746952,1.392392291
1.238551,34,6,1,22,1.223545,1.216694,1.182495,1.284303,1.286014,1.373735891,1.198339631
1.249597,32,6,0,20,1.421737,1.435318,1.415492,1.218729,1.194029,1.172923649,1.210978913
1.132596,35,9,1,20,1.565045,1.464195,1.491346,1.180751,1.084914,1.520914449,1.438658518
1.119859,37,9,0,22,1.087125,1.058421,1.109808,1.149735,1.110259,1.209374625,1.189434904
1.608476,34,6,0,22,1.806908,1.887623,1.866093,1.3754,1.352492,1.400783656,1.622072749
1.914976,34,12,0,16,2.021219,2.016315,2.013491,2.207856,2.210462,1.541876753,1.32224539
1.244046,43,12,0,25,1.206173,1.249614,1.250953,1.218446,1.243638,1.231220282,1.466322675
1.333277,35,6,0,23,1.326496,1.509629,1.360668,1.218446,1.609438,1.2074597,1.310981209
1.654167,37,12,0,19,1.525969,1.603527,1.596668,1.453518,1.613973,1.54770024,1.556478996
1.156209,32,9,0,17,1.772918,1.118737,1.142437,1.30206,1.366666,1.420722763,1.362534933
1.311614,37,9,0,22,1.903823,2.2309,1.8473,1.330948,1.353986,1.401871726,1.545730984
1.509082,32,6,0,20,1.292928,1.096232,1.123034,1.484382,1.458782,0.982854063,1.20958995
2.740188,39,16,0,17,2.559437,2.549098,2.709149,2.754786,2.778352,2.045255498,2.091848584
0.9623827,37,12,1,19,1.405299,1.434315,1.457015,1.154066,1.159468,2.108281575,1.384262294
1.579785,35,9,1,20,1.309568,1.267382,1.227588,1.371,1.387714,1.547705899,1.556636105
1.4563,36,9,0,21,1.730706,1.731148,1.699562,1.480682,1.541392,1.656647849,1.694236806
1.352038,37,12,1,19,1.683766,1.559186,1.126688,1.390649,1.415178,1.510926597,1.863352717
1.405647,33,6,0,21,1.251463,1.275163,1.283873,1.391798,1.361083,1.530828247,1.324491007
1.23113,34,6,0,22,1.701295,1.568889,1.736511,1.20643,1.18083,1.482061727,1.658884878
1.723001,41,12,0,23,1.813784,1.809773,1.773943,1.741604,1.726267,2.03288053,1.923459004
2.493191,32,9,0,17,2.506111,2.463914,2.357721,2.260498,2.446537,2.097338167,1.691152182
3.28407,37,16,0,15,2.937343,3.127285,2.928991,3.362877,3.364726,2.584877246,2.491409046
1.219509,31,6,1,19,1.341502,1.098191,1.099186,1.125645,1.127512,1.246118592,1.295355947
1.650536,34,9,0,19,1.6236,1.622551,1.581923,1.641103,1.672168,1.557661634,1.478414027
1.812196,37,12,0,19,1.811652,1.842252,1.813628,1.813187,1.844886,1.507675273,1.706487148
1.269131,37,12,0,19,1.193746,1.20828,1.245536,1.266226,1.223588,1.247932679,1.108769507
2.733428,41,12,0,23,2.870826,2.868751,2.614069,2.881284,3.025219,2.148131986,2.379069175
1.519724,37,12,1,19,1.6107,1.504467,1.411147,1.569863,1.550169,1.265152167,1.148711567
1.57694,38,12,1,20,1.617836,1.672288,1.667596,1.758392,1.800648,1.604183563,1.536347487
1.693249,35,6,0,23,1.79259,1.979653,1.826534,1.660561,1.703556,1.685415795,1.951886702
1.492952,38,16,1,16,1.745174,1.719583,1.58712,1.464179,1.551665,1.444038298,1.552367201
1.227602,40,6,0,28,1.32982,1.158016,1.354888,1.345886,1.35933,1.442090093,1.315553342
1.702906,39,12,1,21,1.625627,1.540163,1.553682,1.600088,1.818784,1.821606594,1.778663639
1.464084,41,12,1,23,1.491891,1.514591,1.558231,1.403894,1.461445,1.532588588,1.50295725
1.021287,35,6,0,23,1.348055,1.365668,1.281554,1.233444,1.225135,1.201894207,1.209806362
1.82048,37,9,0,22,1.444198,1.406414,1.390877,1.78443,1.828965,1.665641935,1.246766474
1.580994,38,6,1,26,1.455225,1.448049,1.536214,1.454208,1.484956,1.547705807,1.556530357
1.812196,41,9,0,26,1.751766,1.777438,1.730413,1.813187,1.844886,1.507675273,1.717577148
1.431165,34,6,0,22,1.632858,1.677069,1.664239,1.368806,1.358224,1.532647287,1.525058923
1.285391,42,6,0,30,1.315628,1.346208,1.378461,1.298459,1.114284,1.1976737,1.284711375
2.563131,35,12,0,17,2.317996,2.327465,2.331564,2.600521,2.713736,2.585838979,2.491496781
1.473834,41,9,1,26,1.4852,1.374716,1.503089,1.539321,1.658228,1.547713959,1.556508595
1.200743,32,6,0,20,1.241814,1.239418,1.281354,0.7329703,1.228949,1.204720897,1.572641919
2.465211,46,16,0,24,2.998186,2.961274,2.953515,2.439611,2.447611,1.392101791,2.096610934
2.196604,39,12,0,21,2.061738,2.113308,1.992095,1.940342,2.054581,1.547658972,1.556090025
1.395308,35,9,0,20,1.228208,1.218905,1.127089,1.433288,1.42488,1.557316189,1.24678072
1.5495,32,12,1,14,1.703218,1.686435,1.720924,1.548302,1.748795,1.706764471,1.53450234
1.489603,34,6,1,22,1.220955,1.558703,1.322096,1.514427,1.459445,1.54771276,1.556700438
1.315266,32,6,0,20,1.174632,1.143796,1.040938,1.361829,1.419116,1.571545878,1.266808762
1.915298,34,9,0,19,2.700902,2.63303,2.65573,1.900043,1.908043,1.522935114,2.224419096
2.144545,37,12,0,19,1.969395,2.507253,2.426027,2.255646,2.488401,1.905432146,1.517228727
1.879498,34,16,1,12,1.660887,1.704546,1.6261,1.896702,1.880505,1.581837068,1.41132836
1.212334,30,6,0,18,1.580325,1.548463,1.568242,1.228254,1.157034,1.379643592,1.5086404
2.642812,33,16,0,11,2.241261,1.983409,2.029851,2.841665,2.899161,2.585732684,2.385006616
2.946093,47,16,0,25,3.581834,3.580036,3.587631,3.003503,3.211348,1.724550544,2.018484316
1.197379,38,6,1,26,0.9828012,1.006501,1.039001,1.095584,1.269537,1.580720766,0.935566975
1.497627,34,6,0,22,1.536697,1.528284,1.212561,1.472027,1.480027,1.56210074,1.19167719
1.38564,35,12,0,17,1.256617,1.280317,1.312817,1.350467,1.325767,1.304600712,1.720322
1.211698,37,12,1,19,1.313877,1.282257,1.284042,1.311055,1.329816,1.358328539,1.379747515
1.654406,32,6,0,20,1.770579,1.781731,1.74546,1.673893,1.671082,1.33995808,1.415613709
1.285938,32,6,0,20,1.296675,1.163634,1.075743,1.261238,1.235638,1.146721653,1.140424918
1.440089,35,6,0,23,1.321123,1.340147,1.403794,1.346,1.666757,1.750726327,1.362963237
1.138209,30,9,1,15,1.239026,1.075256,1.211555,1.117519,1.092819,1.022256547,1.00602989
1.213937,30,6,1,18,1.200042,1.193191,1.182495,1.250961,1.362271,1.373775495,1.19848175
1.498358,35,9,0,20,1.511515,1.527335,1.56127,1.472309,2.00033,1.469259116,1.599353426
1.202568,34,6,0,22,1.169522,1.186664,1.081997,1.150307,1.084815,1.347593018,1.343281946
3.085461,36,16,0,14,2.853107,2.826953,2.65736,3.099182,3.125007,2.644563854,2.621422495
1.367988,29,6,1,17,1.274255,1.219837,1.205084,1.379722,1.423439,1.183402619,1.243714831
